Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
US Virgin Islands,US,4/17/2020 10:42,51,1,43,0
Diamond Princess,US,4/17/2020 10:42,49,0,0,0
Quebec,Canada,4/17/2020 10:42,15857,630,2841,0
Ontario,Canada,4/17/2020 10:42,9840,490,4194,0
Alberta,Canada,4/17/2020 10:42,1996,48,914,0
British Columbia,Canada,4/17/2020 10:42,1561,75,955,0
Nova Scotia,Canada,4/17/2020 10:42,579,3,176,0
Saskatchewan,Canada,4/17/2020 10:42,305,4,219,0
Newfoundland and Labrador,Canada,4/17/2020 10:42,252,3,170,0
Manitoba,Canada,4/17/2020 10:42,250,5,121,0
New Brunswick,Canada,4/17/2020 10:42,117,0,77,0
Prince Edward Island,Canada,4/17/2020 10:42,26,0,23,0
Yukon,Canada,4/17/2020 10:42,8,0,6,0
Northwest Territories,Canada,4/17/2020 10:42,5,0,2,0
,US,4/17/2020 10:42,0,0,0,3398140
,Canada,4/17/2020 10:42,0,0,0,487625
,Spain,4/17/2020 10:42,184948,19315,74797,930230
,Italy,4/17/2020 10:42,168941,22170,40164,1178403
,France,4/17/2020 10:42,165027,17920,32812,333807
,Germany,4/17/2020 10:42,137698,4052,77000,1728357
,UK,4/17/2020 10:42,103093,13729,626,417649
,Iran,4/17/2020 10:42,77995,4869,52229,310340
,Turkey,4/17/2020 10:42,74193,1643,7089,518143
Brussels,Belgium,4/17/2020 10:42,34809,4857,7562,134303
,Brazil,4/17/2020 10:42,30683,1947,14026,62985
,Netherlands,4/17/2020 10:42,29214,3315,250,147948
,Russia,4/17/2020 10:42,27938,232,2304,1613413
,Switzerland,4/17/2020 10:42,26732,1281,15900,206400
,Portugal,4/17/2020 10:42,18841,629,493,208314
,Austria,4/17/2020 10:42,14476,410,8986,162816
,India,4/17/2020 10:42,13430,448,1768,302956
,Ireland,4/17/2020 10:42,13271,486,77,90646
,Israel,4/17/2020 10:42,12758,142,2818,187250
,Sweden,4/17/2020 10:42,12540,1333,550,74600
,Peru,4/17/2020 10:42,12491,274,6120,121468
,South Korea,4/17/2020 10:42,10613,229,7757,538775
,Japan,4/17/2020 10:42,9231,190,935,100703
,Chile,4/17/2020 10:42,8807,105,3299,98424
,Ecuador,4/17/2020 10:42,8225,403,838,27868
,Poland,4/17/2020 10:42,7918,314,774,169071
,Romania,4/17/2020 10:42,7707,392,1357,79629
,Pakistan,4/17/2020 10:42,6919,128,1645,78979
,Norway,4/17/2020 10:42,6905,152,32,133707
,Denmark,4/17/2020 10:42,6879,321,3023,82380
,Czechia,4/17/2020 10:42,6433,169,972,146004
,Saudi Arabia,4/17/2020 10:42,6380,83,990,150000
,Mexico,4/17/2020 10:42,5847,449,2125,40091
,United Arab Emirates,4/17/2020 10:42,5825,35,1095,767000
,Philippines,4/17/2020 10:42,5660,362,435,48171
,Indonesia,4/17/2020 10:42,5516,496,548,36000
,Serbia,4/17/2020 10:42,5318,103,443,29472
,Malaysia,4/17/2020 10:42,5182,84,2766,87183
,Singapore,4/17/2020 10:42,4427,10,683,72680
,Belarus,4/17/2020 10:42,4204,40,203,81246
,Ukraine,4/17/2020 10:42,4161,116,186,42823
,Qatar,4/17/2020 10:42,4103,7,415,56381
,Dominican Republic,4/17/2020 10:42,3755,196,215,12229
,Panama,4/17/2020 10:42,3751,103,75,16854
,Luxembourg,4/17/2020 10:42,3444,69,552,31660
,Finland,4/17/2020 10:42,3369,75,1700,49700
,Colombia,4/17/2020 10:42,3233,144,550,52085
,Egypt,4/17/2020 10:42,2673,196,596,25000
,Thailand,4/17/2020 10:42,2672,46,1593,100498
,Argentina,4/17/2020 10:42,2669,122,631,26457
,South Africa,4/17/2020 10:42,2605,48,903,95060
,Morocco,4/17/2020 10:42,2283,130,249,11996
,Algeria,4/17/2020 10:42,2268,348,783,3359
,Greece,4/17/2020 10:42,2207,105,269,50771
,Moldova,4/17/2020 10:42,2154,54,235,9208
,Croatia,4/17/2020 10:42,1791,35,529,20158
,Iceland,4/17/2020 10:42,1739,8,1144,38204
,Bahrain,4/17/2020 10:42,1700,7,703,76630
,Hungary,4/17/2020 10:42,1652,142,199,38489
,Bangladesh,4/17/2020 10:42,1572,60,49,17003
,Kuwait,4/17/2020 10:42,1524,3,225,0
,Iraq,4/17/2020 10:42,1434,80,856,49260
,Estonia,4/17/2020 10:42,1434,36,133,36024
,Kazakhstan,4/17/2020 10:42,1402,17,277,85735
,New Zealand,4/17/2020 10:42,1401,9,770,70160
,Uzbekistan,4/17/2020 10:42,1349,4,129,100000
,Azerbaijan,4/17/2020 10:42,1283,15,460,75397
,Slovenia,4/17/2020 10:42,1268,61,174,38137
,Bosnia and Herzegovina,4/17/2020 10:42,1167,43,277,14743
,Armenia,4/17/2020 10:42,1159,18,358,9632
,Lithuania,4/17/2020 10:42,1128,32,178,48537
,North Macedonia,4/17/2020 10:42,1081,46,121,10422
,Oman,4/17/2020 10:42,1019,4,176,0
Hong Kong,Hong Kong,4/17/2020 10:42,1018,4,485,116273
,Cameroon,4/17/2020 10:42,996,22,164,0
,Slovakia,4/17/2020 10:42,977,8,167,34458
,Cuba,4/17/2020 10:42,862,27,171,21837
,Afghanistan,4/17/2020 10:42,840,30,54,0
,Tunisia,4/17/2020 10:42,822,37,43,13930
,Bulgaria,4/17/2020 10:42,800,38,122,18502
,Cyprus,4/17/2020 10:42,735,12,77,17923
Yokohama,Japan,4/17/2020 10:42,712,12,644,0
,Latvia,4/17/2020 10:42,675,5,57,31302
,Andorra,4/17/2020 10:42,673,33,169,1673
,Lebanon,4/17/2020 10:42,663,21,86,18115
,Ivory Coast,4/17/2020 10:42,654,6,146,0
,Costa Rica,4/17/2020 10:42,642,4,74,9396
,Ghana,4/17/2020 10:42,641,8,83,50719
,Djibouti,4/17/2020 10:42,591,2,73,6430
,Niger,4/17/2020 10:42,584,14,90,4427
,Burkina Faso,4/17/2020 10:42,546,32,257,0
,Albania,4/17/2020 10:42,518,26,277,4827
,Uruguay,4/17/2020 10:42,502,9,286,11239
,Kyrgyzstan,4/17/2020 10:42,466,5,91,26147
,Channel Islands,4/17/2020 10:42,457,19,73,3320
,Nigeria,4/17/2020 10:42,442,13,152,5000
,Bolivia,4/17/2020 10:42,441,29,14,2185
,Guinea,4/17/2020 10:42,438,1,49,0
,San Marino,4/17/2020 10:42,426,38,55,846
,Honduras,4/17/2020 10:42,426,35,9,2012
,Malta,4/17/2020 10:42,412,3,82,21164
,Jordan,4/17/2020 10:42,402,7,259,20500
Taiwan,Taiwan,4/17/2020 10:42,395,6,155,50703
,Reunion,4/17/2020 10:42,394,0,237,0
,Palestine,4/17/2020 10:42,374,2,63,17329
,Georgia,4/17/2020 10:42,348,3,76,5027
,Senegal,4/17/2020 10:42,335,2,194,0
,Mauritius,4/17/2020 10:42,324,9,81,8279
,Montenegro,4/17/2020 10:42,303,4,55,3874
,Isle of Man,4/17/2020 10:42,284,4,154,2261
,Vietnam,4/17/2020 10:42,268,0,177,206253
,DRC,4/17/2020 10:42,267,22,23,0
,Sri Lanka,4/17/2020 10:42,238,7,68,4768
,Kenya,4/17/2020 10:42,234,11,53,9630
,Mayotte,4/17/2020 10:42,233,3,69,1500
,Venezuela,4/17/2020 10:42,204,9,111,268503
,Guatemala,4/17/2020 10:42,196,5,19,7200
,Faeroe Islands,4/17/2020 10:42,184,0,169,5765
,Paraguay,4/17/2020 10:42,174,8,30,4267
,Mali,4/17/2020 10:42,171,13,34,0
,El Salvador,4/17/2020 10:42,164,6,33,8333
,Martinique,4/17/2020 10:42,158,8,73,0
,Guadeloupe,4/17/2020 10:42,145,8,67,0
,Jamaica,4/17/2020 10:42,143,5,21,1424
,Rwanda,4/17/2020 10:42,138,0,60,6237
,Brunei,4/17/2020 10:42,136,1,108,10826
,Gibraltar,4/17/2020 10:42,131,0,104,1649
,Cambodia,4/17/2020 10:42,122,0,98,5768
,Congo,4/17/2020 10:42,117,5,11,0
,Trinidad and Tobago,4/17/2020 10:42,114,8,20,1282
,Madagascar,4/17/2020 10:42,111,0,33,0
,Aruba,4/17/2020 10:42,95,2,39,1237
,Tanzania,4/17/2020 10:42,94,4,11,0
,Monaco,4/17/2020 10:42,93,3,12,0
,Ethiopia,4/17/2020 10:42,92,3,15,5389
,French Guiana,4/17/2020 10:42,86,0,51,0
,Myanmar,4/17/2020 10:42,85,4,2,3236
,Bermuda,4/17/2020 10:42,81,5,33,527
,Togo,4/17/2020 10:42,81,5,45,3618
,Somalia,4/17/2020 10:42,80,5,2,0
,Gabon,4/17/2020 10:42,80,1,4,0
,Liechtenstein,4/17/2020 10:42,79,1,55,900
,Barbados,4/17/2020 10:42,75,5,15,900
,Cayman Islands,4/17/2020 10:42,60,1,6,636
,Liberia,4/17/2020 10:42,59,6,4,0
,Sint Maarten,4/17/2020 10:42,57,9,12,163
,Cabo Verde,4/17/2020 10:42,56,1,1,0
,Guyana,4/17/2020 10:42,55,6,8,213
,French Polynesia,4/17/2020 10:42,55,0,0,920
,Uganda,4/17/2020 10:42,55,0,20,7693
,Bahamas,4/17/2020 10:42,53,8,6,0
,Equatorial Guinea,4/17/2020 10:42,51,0,4,854
,Libya,4/17/2020 10:42,49,1,11,699
,Zambia,4/17/2020 10:42,48,2,30,1696
Macau,Macau,4/17/2020 10:42,45,0,16,0
,Guinea-Bissau,4/17/2020 10:42,43,0,0,1500
,Haiti,4/17/2020 10:42,41,3,0,365
,Saint Martin,4/17/2020 10:42,35,2,13,0
,Benin,4/17/2020 10:42,35,1,18,0
,Eritrea,4/17/2020 10:42,35,0,0,0
,Syria,4/17/2020 10:42,33,2,5,0
,Sudan,4/17/2020 10:42,32,5,4,0
,Mongolia,4/17/2020 10:42,31,0,5,1077
,Mozambique,4/17/2020 10:42,31,0,2,855
,Chad,4/17/2020 10:42,27,0,5,0
,Maldives,4/17/2020 10:42,25,0,16,3432
,Antigua and Barbuda,4/17/2020 10:42,23,3,3,73
,Zimbabwe,4/17/2020 10:42,23,3,1,716
,Angola,4/17/2020 10:42,19,2,5,0
,Laos,4/17/2020 10:42,19,0,2,1288
,Belize,4/17/2020 10:42,18,2,0,567
,New Caledonia,4/17/2020 10:42,18,0,1,3002
,Timor-Leste,4/17/2020 10:42,18,0,1,0
,Fiji,4/17/2020 10:42,17,0,0,0
,Malawi,4/17/2020 10:42,16,2,0,343
,Eswatini,4/17/2020 10:42,16,1,8,714
,Nepal,4/17/2020 10:42,16,0,2,15800
,Dominica,4/17/2020 10:42,16,0,8,345
,Namibia,4/17/2020 10:42,16,0,4,362
,Botswana,4/17/2020 10:42,15,1,0,3441
,Saint Lucia,4/17/2020 10:42,15,0,11,319
,Sierra Leone,4/17/2020 10:42,15,0,0,0
,Curacao,4/17/2020 10:42,14,1,10,230
,Grenada,4/17/2020 10:42,14,0,0,92
,Saint Kitts and Nevis,4/17/2020 10:42,14,0,0,234
,CAR,4/17/2020 10:42,12,0,4,0
,St. Vincent Grenadines,4/17/2020 10:42,12,0,1,87
,Turks and Caicos,4/17/2020 10:42,11,1,0,71
,Falkland Islands,4/17/2020 10:42,11,0,1,137
,Greenland,4/17/2020 10:42,11,0,11,912
,Montserrat,4/17/2020 10:42,11,0,1,36
,Seychelles,4/17/2020 10:42,11,0,0,0
,Suriname,4/17/2020 10:42,10,1,6,0
,MS Zaandam,4/17/2020 10:42,9,2,0,0
,Gambia,4/17/2020 10:42,9,1,2,281
,Nicaragua,4/17/2020 10:42,9,1,4,0
,Vatican City,4/17/2020 10:42,8,0,2,0
,Mauritania,4/17/2020 10:42,7,1,2,713
,Papua New Guinea,4/17/2020 10:42,7,0,0,167
,St. Barth,4/17/2020 10:42,6,0,4,0
,Western Sahara,4/17/2020 10:42,6,0,0,0
,Burundi,4/17/2020 10:42,5,1,0,0
,Bhutan,4/17/2020 10:42,5,0,2,1166
,Sao Tome and Principe,4/17/2020 10:42,4,0,0,19
,South Sudan,4/17/2020 10:42,4,0,0,0
,Anguilla,4/17/2020 10:42,3,0,1,0
,British Virgin Islands,4/17/2020 10:42,3,0,2,0
,Caribbean Netherlands,4/17/2020 10:42,3,0,0,10
,Saint Pierre Miquelon,4/17/2020 10:42,1,0,0,0
,Yemen,4/17/2020 10:42,1,0,0,0
