Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Tests
,Saudi Arabia,4/19/2020 07:10,8274,92,1329,150000
,Pakistan,4/19/2020 07:10,7638,143,1832,92548
,Denmark,4/19/2020 07:10,7242,346,3847,91437
,Norway,4/19/2020 07:10,7036,164,32,139668
,Mexico,4/19/2020 07:10,6875,546,2125,48365
,Czechia,4/19/2020 07:10,6606,181,1227,162533
,United Arab Emirates,4/19/2020 07:10,6302,37,1188,767000
,Indonesia,4/19/2020 07:10,6248,535,631,39422
,Philippines,4/19/2020 07:10,6087,397,516,56048
,Serbia,4/19/2020 07:10,5994,117,637,36028
,Singapore,4/19/2020 07:10,5992,11,740,94796
,Malaysia,4/19/2020 07:10,5305,88,3102,100794
,Ukraine,4/19/2020 07:10,5106,133,275,52534
,Qatar,4/19/2020 07:10,5008,8,510,60139
,Belarus,4/19/2020 07:10,4779,45,342,86813
,Dominican Republic,4/19/2020 07:10,4335,217,312,14373
,Panama,4/19/2020 07:10,4210,116,122,18559
,Finland,4/19/2020 07:10,3681,90,1700,55600
,Luxembourg,4/19/2020 07:10,3537,72,601,33252
,Colombia,4/19/2020 07:10,3439,153,634,55573
,South Africa,4/19/2020 07:10,3034,52,903,108021
,Egypt,4/19/2020 07:10,3032,224,701,55000
,Argentina,4/19/2020 07:10,2758,129,685,30942
,Thailand,4/19/2020 07:10,2733,47,1787,100498
,Morocco,4/19/2020 07:10,2685,137,314,13689
,Algeria,4/19/2020 07:10,2534,367,894,3359
,Moldova,4/19/2020 07:10,2378,57,391,9848
,Greece,4/19/2020 07:10,2235,110,269,53290
,Bangladesh,4/19/2020 07:10,2144,84,66,21307
,Hungary,4/19/2020 07:10,1834,172,231,43901
,Croatia,4/19/2020 07:10,1832,39,615,21647
,Bahrain,4/19/2020 07:10,1773,7,755,82568
,Iceland,4/19/2020 07:10,1760,9,1291,41091
,Kuwait,4/19/2020 07:10,1751,6,280,0
,Kazakhstan,4/19/2020 07:10,1615,17,377,100878
,Iraq,4/19/2020 07:10,1513,82,953,53955
,Estonia,4/19/2020 07:10,1512,38,162,39605
,Uzbekistan,4/19/2020 07:10,1490,5,194,136000
,New Zealand,4/19/2020 07:10,1422,11,867,79078
,Azerbaijan,4/19/2020 07:10,1373,18,590,86607
,Slovenia,4/19/2020 07:10,1317,70,190,40580
,Bosnia and Herzegovina,4/19/2020 07:10,1268,47,338,16868
,Armenia,4/19/2020 07:10,1248,20,523,11796
,Lithuania,4/19/2020 07:10,1239,33,228,58816
,Oman,4/19/2020 07:10,1180,6,176,0
,North Macedonia,4/19/2020 07:10,1170,49,164,11556
,Slovakia,4/19/2020 07:10,1089,11,213,40953
Hong Kong,Hong Kong,4/19/2020 07:10,1024,4,568,131786
,Cameroon,4/19/2020 07:10,1017,22,177,0
,Cuba,4/19/2020 07:10,986,32,227,25309
,Afghanistan,4/19/2020 07:10,933,30,112,0
,Bulgaria,4/19/2020 07:10,878,41,153,26417
,Tunisia,4/19/2020 07:10,864,37,43,14640
,Ghana,4/19/2020 07:10,834,9,99,60916
,Ivory Coast,4/19/2020 07:10,801,8,239,0
,Cyprus,4/19/2020 07:10,761,12,79,32284
,Djibouti,4/19/2020 07:10,732,2,76,7486
Yokohama,Japan,4/19/2020 07:10,712,13,644,0
,Latvia,4/19/2020 07:10,712,5,88,34697
,Andorra,4/19/2020 07:10,704,35,205,1673
,Lebanon,4/19/2020 07:10,672,21,99,20225
,Costa Rica,4/19/2020 07:10,655,4,97,10138
,Niger,4/19/2020 07:10,627,18,110,4688
,Burkina Faso,4/19/2020 07:10,565,36,321,0
,Albania,4/19/2020 07:10,548,26,302,5311
,Guinea,4/19/2020 07:10,518,3,65,0
,Uruguay,4/19/2020 07:10,508,9,294,11749
,Kyrgyzstan,4/19/2020 07:10,506,5,130,26147
,Bolivia,4/19/2020 07:10,493,31,31,3569
,Nigeria,4/19/2020 07:10,493,17,159,7153
,Channel Islands,4/19/2020 07:10,484,21,73,3320
,Honduras,4/19/2020 07:10,457,46,10,2396
,San Marino,4/19/2020 07:10,455,39,60,1605
,Malta,4/19/2020 07:10,426,3,99,23253
,Palestine,4/19/2020 07:10,418,2,69,17329
,Jordan,4/19/2020 07:10,413,7,269,20500
,Reunion,4/19/2020 07:10,407,0,237,0
Taiwan,Taiwan,4/19/2020 07:10,398,6,178,52445
,Georgia,4/19/2020 07:10,388,4,86,5027
,Senegal,4/19/2020 07:10,350,3,211,0
,Mauritius,4/19/2020 07:10,325,9,180,9755
,DRC,4/19/2020 07:10,307,25,26,0
,Montenegro,4/19/2020 07:10,307,5,55,3874
,Isle of Man,4/19/2020 07:10,297,6,180,2414
,Vietnam,4/19/2020 07:10,268,0,201,206253
,Kenya,4/19/2020 07:10,262,12,60,10784
,Sri Lanka,4/19/2020 07:10,254,7,86,4768
,Mayotte,4/19/2020 07:10,254,4,117,1800
,Guatemala,4/19/2020 07:10,235,7,21,7200
,Venezuela,4/19/2020 07:10,227,9,113,299714
,Mali,4/19/2020 07:10,216,13,41,0
,Paraguay,4/19/2020 07:10,202,8,35,4950
,El Salvador,4/19/2020 07:10,190,7,43,10191
,Faeroe Islands,4/19/2020 07:10,184,0,173,5981
,Jamaica,4/19/2020 07:10,163,5,25,1516
,Martinique,4/19/2020 07:10,158,8,73,0
,Tanzania,4/19/2020 07:10,147,5,11,0
,Guadeloupe,4/19/2020 07:10,145,8,67,0
,Rwanda,4/19/2020 07:10,144,0,69,6237
,Congo,4/19/2020 07:10,143,6,11,0
,Brunei,4/19/2020 07:10,137,1,113,11254
,Somalia,4/19/2020 07:10,135,7,2,0
,Gibraltar,4/19/2020 07:10,132,0,111,1859
,Cambodia,4/19/2020 07:10,122,0,103,5768
,Madagascar,4/19/2020 07:10,120,0,35,2357
,Trinidad and Tobago,4/19/2020 07:10,114,8,21,1320
,Gabon,4/19/2020 07:10,108,1,7,572
,Ethiopia,4/19/2020 07:10,105,3,16,6890
,Myanmar,4/19/2020 07:10,98,5,5,4065
,Aruba,4/19/2020 07:10,96,2,44,1358
,French Guiana,4/19/2020 07:10,96,0,64,0
,Monaco,4/19/2020 07:10,94,3,22,0
,Togo,4/19/2020 07:10,84,5,49,4191
,Bermuda,4/19/2020 07:10,83,5,35,552
,Liechtenstein,4/19/2020 07:10,79,1,55,900
,Equatorial Guinea,4/19/2020 07:10,79,0,4,854
,Liberia,4/19/2020 07:10,76,7,7,0
,Barbados,4/19/2020 07:10,75,5,17,1000
,Sudan,4/19/2020 07:10,66,10,6,0
,Sint Maarten,4/19/2020 07:10,64,9,12,163
,Guyana,4/19/2020 07:10,63,6,9,283
,Cayman Islands,4/19/2020 07:10,61,1,7,702
,Cabo Verde,4/19/2020 07:10,58,1,1,0
,Zambia,4/19/2020 07:10,57,2,33,2191
,French Polynesia,4/19/2020 07:10,55,0,2,1302
,Uganda,4/19/2020 07:10,55,0,20,9975
,Bahamas,4/19/2020 07:10,54,9,9,0
,Libya,4/19/2020 07:10,49,1,11,707
,Guinea-Bissau,4/19/2020 07:10,46,0,0,1500
Macau,Macau,4/19/2020 07:10,45,0,16,0
,Haiti,4/19/2020 07:10,44,3,0,498
,Eritrea,4/19/2020 07:10,39,0,3,0
,Syria,4/19/2020 07:10,38,2,5,0
,Saint Martin,4/19/2020 07:10,37,2,19,0
,Benin,4/19/2020 07:10,35,1,18,0
,Maldives,4/19/2020 07:10,35,0,16,3714
,Mozambique,4/19/2020 07:10,34,0,2,898
,Chad,4/19/2020 07:10,33,0,8,0
,Nepal,4/19/2020 07:10,31,0,2,15800
,Mongolia,4/19/2020 07:10,31,0,5,1450
,Sierra Leone,4/19/2020 07:10,30,0,0,0
,Zimbabwe,4/19/2020 07:10,24,3,2,2493
,Angola,4/19/2020 07:10,24,2,6,0
,Antigua and Barbuda,4/19/2020 07:10,23,3,3,73
,Eswatini,4/19/2020 07:10,22,1,8,714
,Laos,4/19/2020 07:10,19,0,2,1318
,Belize,4/19/2020 07:10,18,2,0,651
,New Caledonia,4/19/2020 07:10,18,0,14,3316
,Timor-Leste,4/19/2020 07:10,18,0,1,0
,Malawi,4/19/2020 07:10,17,2,3,417
,Fiji,4/19/2020 07:10,17,0,0,0
,Dominica,4/19/2020 07:10,16,0,8,345
,Namibia,4/19/2020 07:10,16,0,6,499
,Botswana,4/19/2020 07:10,15,1,0,3602
,Saint Lucia,4/19/2020 07:10,15,0,11,344
,Curacao,4/19/2020 07:10,14,1,11,286
,Grenada,4/19/2020 07:10,14,0,6,92
,Saint Kitts and Nevis,4/19/2020 07:10,14,0,0,234
,CAR,4/19/2020 07:10,12,0,4,0
,St. Vincent Grenadines,4/19/2020 07:10,12,0,1,87
,Turks and Caicos,4/19/2020 07:10,11,1,0,83
,Falkland Islands,4/19/2020 07:10,11,0,3,319
,Greenland,4/19/2020 07:10,11,0,11,1043
,Montserrat,4/19/2020 07:10,11,0,2,36
,Seychelles,4/19/2020 07:10,11,0,5,0
,Suriname,4/19/2020 07:10,10,1,6,0
,MS Zaandam,4/19/2020 07:10,9,2,0,0
,Nicaragua,4/19/2020 07:10,9,2,6,0
,Gambia,4/19/2020 07:10,9,1,2,316
,Vatican City,4/19/2020 07:10,8,0,2,0
,Mauritania,4/19/2020 07:10,7,1,2,857
,Papua New Guinea,4/19/2020 07:10,7,0,0,167
,St. Barth,4/19/2020 07:10,6,0,5,0
,Western Sahara,4/19/2020 07:10,6,0,0,0
,Burundi,4/19/2020 07:10,5,1,0,80
,Bhutan,4/19/2020 07:10,5,0,2,8107
,British Virgin Islands,4/19/2020 07:10,4,0,2,0
,Sao Tome and Principe,4/19/2020 07:10,4,0,0,19
,South Sudan,4/19/2020 07:10,4,0,0,0
,Anguilla,4/19/2020 07:10,3,0,1,0
,Caribbean Netherlands,4/19/2020 07:10,3,0,0,10
,Saint Pierre Miquelon,4/19/2020 07:10,1,0,0,0
,Yemen,4/19/2020 07:10,1,0,0,0
