Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,City,Date_last_updated_AEDT,lat,lon
Brussels,Belgium,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,50.8436709,4.3674367
,Cambodia,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,13.5066394,104.869423
,Egypt,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,26.2540493,29.2675469
,Finland,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,63.2467777,25.9209164
,Israel,02/24/2020 20:00,2,0,0,,2020-02-25 12:00:00,31.5313113,34.8667654
,Lebanon,02/24/2020 20:00,1,0,0,,2020-02-25 12:00:00,33.8750629,35.843409
,Nepal,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,28.1083929,84.0917139
,Sri Lanka,02/24/2020 20:00,1,0,1,,2020-02-25 12:00:00,7.5554942,80.7137847
,Sweden,02/24/2020 20:00,1,0,0,,2020-02-25 12:00:00,59.6749712,14.5208584
,Iraq,02/24/2020 20:00,1,0,0,,2020-02-25 12:00:00,33.0955793,44.1749775
,Kuwait,02/24/2020 20:00,5,0,0,,2020-02-25 12:00:00,29.2733964,47.4979476
,Afghanistan,02/24/2020 20:00,1,0,0,,2020-02-25 12:00:00,33.7680065,66.2385139
,Bahrain,02/24/2020 20:00,2,0,0,,2020-02-25 12:00:00,26.1551249,50.5344606
,Oman,02/24/2020 20:00,2,0,0,,2020-02-25 12:00:00,21.0000287,57.0036901
British Columbia,Canada,02/24/2020 20:00,6,0,0,,2020-02-25 12:00:00,55.001251,-125.002441
Ontario,Canada,02/24/2020 20:00,5,0,3,,2020-02-25 12:00:00,50.000678,-86.000977
Massachusetts,US,02/24/2020 20:00,1,0,0,Boston,2020-02-25 12:00:00,42.3788774,-72.032366
Illinois,US,02/24/2020 20:00,2,0,2,Chicago,2020-02-25 12:00:00,40.0796606,-89.4337288
Wisconsin,US,02/24/2020 20:00,1,0,0,Madison,2020-02-25 12:00:00,44.4308975,-89.6884637
WA,US,02/24/2020 20:00,1,0,1,Seattle,2020-02-25 12:00:00,47.2868352,-120.2126139
California,US,02/24/2020 20:00,10,0,2,"Sacramento, San Diego, San Benito, Los Angeles, Orange, Santa Clara, Humboldt",2020-02-25 12:00:00,36.7014631,-118.7559974
Arizona,US,02/24/2020 20:00,1,0,0,Tempe,2020-02-25 12:00:00,34.395342,-111.7632755
Texas,US,02/24/2020 20:00,1,0,0,San Antonio,2020-02-25 12:00:00,31.8160381,-99.5120986
Nebraska,US,02/24/2020 20:00,36,0,0,,2020-02-25 12:00:00,41.7370229,-99.5873816
Melbourne,Australia,02/24/2020 20:00,6,0,4,,2020-02-25 12:00:00,-37.8142176,144.9631608
Sydney,Australia,02/24/2020 20:00,4,0,4,,2020-02-25 12:00:00,-33.8548157,151.2164539
Brisbane,Australia,02/24/2020 20:00,8,0,5,,2020-02-25 12:00:00,-27.4689682,153.0234991
Perth,Australia,02/24/2020 20:00,1,0,0,,2020-02-25 12:00:00,-31.9527121,115.8604796
Adelaide,Australia,02/24/2020 20:00,3,0,2,,2020-02-25 12:00:00,-34.9281805,138.5999312
