Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
,Italy,03/09/2020 22:30,9172,463,724,2020-03-10 14:30:00,45.6209,9.768892999999998
,South Korea,03/09/2020 22:30,7513,54,247,2020-03-10 14:30:00,35.8713,128.6018
,Iran,03/09/2020 22:30,7161,237,2394,2020-03-10 14:30:00,32.6475314,54.56435160000001
,France,03/09/2020 22:30,1412,30,12,2020-03-10 14:30:00,46.603354,1.8883335
,Spain,03/09/2020 22:30,1231,30,32,2020-03-10 14:30:00,39.3262345,-4.838064900000001
,Germany,03/09/2020 22:30,1224,2,18,2020-03-10 14:30:00,51.0834196,10.4234469
Yokohama,Japan,03/09/2020 22:30,696,7,245,2020-03-10 14:30:00,35.44499099999999,139.636768
,Japan,03/09/2020 22:30,530,9,101,2020-03-10 14:30:00,36.5748441,139.2394179
,Switzerland,03/09/2020 22:30,374,2,3,2020-03-10 14:30:00,46.7985624,8.231973599999998
,UK,03/09/2020 22:30,321,5,18,2020-03-10 14:30:00,54.70235450000001,-3.2765753
,Netherlands,03/09/2020 22:30,321,4,0,2020-03-10 14:30:00,52.5001698,5.7480821
,Sweden,03/09/2020 22:30,261,0,1,2020-03-10 14:30:00,59.67497120000001,14.5208584
Brussels,Belgium,03/09/2020 22:30,239,0,1,2020-03-10 14:30:00,50.8436709,4.3674367
,Norway,03/09/2020 22:30,227,0,1,2020-03-10 14:30:00,60.5000209,9.0999715
,Singapore,03/09/2020 22:30,160,0,93,2020-03-10 14:30:00,1.340863,103.8303918
,Austria,03/09/2020 22:30,131,0,2,2020-03-10 14:30:00,47.2000338,13.199959
,Malaysia,03/09/2020 22:30,117,0,24,2020-03-10 14:30:00,4.5693754,102.2656823
Hong Kong,Hong Kong,03/09/2020 22:30,116,3,59,2020-03-10 14:30:00,22.2793278,114.1628131
,Bahrain,03/09/2020 22:30,109,0,22,2020-03-10 14:30:00,26.1551249,50.5344606
,Denmark,03/09/2020 22:30,90,0,1,2020-03-10 14:30:00,55.670249,10.333328300000002
,Greece,03/09/2020 22:30,84,0,0,2020-03-10 14:30:00,38.9953683,21.9877132
,Iraq,03/09/2020 22:30,71,7,3,2020-03-10 14:30:00,33.0955793,44.1749775
,Iceland,03/09/2020 22:30,65,0,1,2020-03-10 14:30:00,64.9841821,-18.1059013
,Kuwait,03/09/2020 22:30,65,0,1,2020-03-10 14:30:00,29.2733964,47.4979476
,Egypt,03/09/2020 22:30,59,1,1,2020-03-10 14:30:00,26.2540493,29.2675469
,United Arab Emirates,03/09/2020 22:30,59,0,12,2020-03-10 14:30:00,24.0002488,53.9994829
,San Marino,03/09/2020 22:30,51,2,0,2020-03-10 14:30:00,43.9458623,12.458306
,Thailand,03/09/2020 22:30,50,1,33,2020-03-10 14:30:00,14.8971921,100.83273
,Israel,03/09/2020 22:30,50,0,4,2020-03-10 14:30:00,31.5313113,34.8667654
,India,03/09/2020 22:30,47,0,4,2020-03-10 14:30:00,22.3511148,78.6677428
Taiwan,Taiwan,03/09/2020 22:30,45,1,15,2020-03-10 14:30:00,23.9739374,120.9820179
,Lebanon,03/09/2020 22:30,41,0,1,2020-03-10 14:30:00,33.8750629,35.843409
,Portugal,03/09/2020 22:30,39,0,0,2020-03-10 14:30:00,40.0332629,-7.889626299999999
,Czechia,03/09/2020 22:30,38,0,0,2020-03-10 14:30:00,49.8167003,15.4749544
,Finland,03/09/2020 22:30,33,0,1,2020-03-10 14:30:00,63.2467777,25.9209164
,Vietnam,03/09/2020 22:30,31,0,16,2020-03-10 14:30:00,13.2904027,108.4265113
,Brazil,03/09/2020 22:30,25,0,0,2020-03-10 14:30:00,-10.3333333,-53.2
,Slovenia,03/09/2020 22:30,25,0,0,2020-03-10 14:30:00,45.8133113,14.4808369
,Palestine,03/09/2020 22:30,25,0,0,2020-03-10 14:30:00,31.9469665,35.2738655
,Philippines,03/09/2020 22:30,24,1,2,2020-03-10 14:30:00,12.7503486,122.7312101
,Ireland,03/09/2020 22:30,24,0,0,2020-03-10 14:30:00,52.865196,-7.9794599
,Algeria,03/09/2020 22:30,20,0,0,2020-03-10 14:30:00,28.0000272,2.9999825
,Russia,03/09/2020 22:30,20,0,3,2020-03-10 14:30:00,64.6863136,97.7453061
,Saudi Arabia,03/09/2020 22:30,20,0,1,2020-03-10 14:30:00,25.624261800000006,42.3528328
,Indonesia,03/09/2020 22:30,19,0,0,2020-03-10 14:30:00,-2.4833826,117.8902853
,Oman,03/09/2020 22:30,18,0,9,2020-03-10 14:30:00,21.0000287,57.00369010000001
,Qatar,03/09/2020 22:30,18,0,0,2020-03-10 14:30:00,25.3336984,51.2295295
,Argentina,03/09/2020 22:30,17,1,0,2020-03-10 14:30:00,-34.9964963,-64.9672817
,Romania,03/09/2020 22:30,17,0,5,2020-03-10 14:30:00,45.98521289999999,24.6859225
,Poland,03/09/2020 22:30,17,0,0,2020-03-10 14:30:00,52.215933,19.134422
,Pakistan,03/09/2020 22:30,16,0,1,2020-03-10 14:30:00,30.3308401,71.247499
,Ecuador,03/09/2020 22:30,15,0,0,2020-03-10 14:30:00,-1.3397668,-79.3666965
,Georgia,03/09/2020 22:30,15,0,0,2020-03-10 14:30:00,41.6809707,44.02873820000001
,Croatia,03/09/2020 22:30,13,0,0,2020-03-10 14:30:00,45.5643442,17.0118954
,Chile,03/09/2020 22:30,13,0,0,2020-03-10 14:30:00,-31.7613365,-71.3187697
Macau,Macau,03/09/2020 22:30,10,0,10,2020-03-10 14:30:00,22.175760500000006,113.5514142
,Estonia,03/09/2020 22:30,10,0,0,2020-03-10 14:30:00,58.75237779999999,25.3319078
,Azerbaijan,03/09/2020 22:30,9,0,0,2020-03-10 14:30:00,40.3936294,47.7872508
,Costa Rica,03/09/2020 22:30,9,0,0,2020-03-10 14:30:00,10.2735633,-84.0739102
,Hungary,03/09/2020 22:30,9,0,0,2020-03-10 14:30:00,47.1817585,19.5060937
,Peru,03/09/2020 22:30,9,0,0,2020-03-10 14:30:00,-6.8699697,-75.0458515
,Mexico,03/09/2020 22:30,7,0,4,2020-03-10 14:30:00,19.4326296,-99.1331785
,Slovakia,03/09/2020 22:30,7,0,0,2020-03-10 14:30:00,48.74115220000001,19.4528646
,South Africa,03/09/2020 22:30,7,0,0,2020-03-10 14:30:00,-28.816623600000003,24.991639000000006
,Belarus,03/09/2020 22:30,6,0,0,2020-03-10 14:30:00,53.4250605,27.6971358
,Latvia,03/09/2020 22:30,6,0,1,2020-03-10 14:30:00,56.8406494,24.7537645
,Albania,03/09/2020 22:30,6,0,0,2020-03-10 14:30:00,41.000028,19.9999619
,Maldives,03/09/2020 22:30,6,0,0,2020-03-10 14:30:00,4.7064352,73.3287853
,Dominican Republic,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,19.0974031,-70.30280259999999
,Luxembourg,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,49.8158683,6.1296751
,New Zealand,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,-41.5000831,172.8344077
,Tunisia,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,33.8439408,9.400138
,Bosnia and Herzegovina,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,44.30534760000001,17.596146700000006
,French Guiana,03/09/2020 22:30,5,0,0,2020-03-10 14:30:00,4.0039882,-52.999998
,Afghanistan,03/09/2020 22:30,4,0,0,2020-03-10 14:30:00,33.7680065,66.2385139
,North Macedonia,03/09/2020 22:30,4,0,0,2020-03-10 14:30:00,41.6171214,21.7168387
,Senegal,03/09/2020 22:30,4,0,1,2020-03-10 14:30:00,14.475060699999998,-14.4529612
,Bulgaria,03/09/2020 22:30,4,0,0,2020-03-10 14:30:00,42.6073975,25.4856617
,Malta,03/09/2020 22:30,4,0,0,2020-03-10 14:30:00,35.8885993,14.4476911
,Bangladesh,03/09/2020 22:30,3,0,0,2020-03-10 14:30:00,24.4768598,90.2932299
,Colombia,03/09/2020 22:30,3,0,0,2020-03-10 14:30:00,2.8894434,-73.78389200000002
,Cambodia,03/09/2020 22:30,2,0,1,2020-03-10 14:30:00,13.5066394,104.869423
,Morocco,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,31.1728205,-7.3362482
,Nigeria,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,9.6000359,7.999972099999999
,Cameroon,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,4.6125522000000005,13.153581099999998
,Cyprus,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,34.982301799999995,33.1451285
,Faeroe Islands,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,62.19850039999999,-6.817412400000001
,Martinique,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,14.6367927,-61.0158269
,Saint Martin,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,48.5683066,6.7539988
,Serbia,03/09/2020 22:30,2,0,0,2020-03-10 14:30:00,44.02432279999999,21.0765743
,Andorra,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,42.5407167,1.5732033
,Armenia,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,40.7696272,44.6736646
,Jordan,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,31.1667049,36.941628
,Lithuania,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,55.35000030000001,23.7499997
,Monaco,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,43.7384402,7.4242474
,Nepal,03/09/2020 22:30,1,0,1,2020-03-10 14:30:00,28.1083929,84.0917139
,Sri Lanka,03/09/2020 22:30,1,0,1,2020-03-10 14:30:00,7.555494199999999,80.7137847
,Ukraine,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,49.4871968,31.2718321
,Bhutan,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,27.549511,90.5119273
,Brunei,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,4.4137155,114.5653908
,Burkina Faso,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,12.075308300000001,-1.6880313999999998
,Channel Islands,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,49.4622912,-2.5812022999999997
,Gibraltar,03/09/2020 22:30,1,0,1,2020-03-10 14:30:00,36.106747,-5.3352772
,Vatican City,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,41.9038149,12.4531527
,Liechtenstein,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,47.1416307,9.553152699999998
,Moldova,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,47.28796079999999,28.5670941
,Mongolia,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,46.8250388,103.8499736
,Panama,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,8.559559,-81.1308434
,Paraguay,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,-23.3165935,-58.1693445
,St. Barth,03/09/2020 22:30,1,0,0,2020-03-10 14:30:00,17.9036287,-62.8115688
