Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
South Carolina,US,03/12/2020 00:00,10,0,0,2020-03-12 16:00:00,33.687438799999995,-80.4363743
Washington DC,US,03/12/2020 00:00,10,0,0,2020-03-12 16:00:00,38.89489320000001,-77.0365529
Arizona,US,03/12/2020 00:00,9,0,1,2020-03-12 16:00:00,34.395342,-111.76327549999999
North Carolina,US,03/12/2020 00:00,9,0,0,2020-03-12 16:00:00,35.6729639,-79.03929190000002
Tennessee,US,03/12/2020 00:00,9,0,0,2020-03-12 16:00:00,35.7730076,-86.28200809999998
Virginia,US,03/12/2020 00:00,9,0,0,2020-03-12 16:00:00,37.1232245,-78.4927721
Kentucky,US,03/12/2020 00:00,8,0,0,2020-03-12 16:00:00,37.5726028,-85.1551411
South Dakota,US,03/12/2020 00:00,8,1,0,2020-03-12 16:00:00,44.6471761,-100.348761
Nevada,US,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,39.515882500000004,-116.85372269999999
Wisconsin,US,03/12/2020 00:00,6,0,1,2020-03-12 16:00:00,44.4308975,-89.6884637
Rhode Island,US,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,41.7962409,-71.59923719999998
New Hampshire,US,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,43.484913299999995,-71.6553992
Minnesota,US,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,45.98965870000001,-94.6113288
Ohio,US,03/12/2020 00:00,4,0,0,2020-03-12 16:00:00,40.225356899999994,-82.6881395
New Mexico,US,03/12/2020 00:00,4,0,0,2020-03-12 16:00:00,34.5708167,-105.993007
Utah,US,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,39.4225192,-111.71435840000001
Connecticut,US,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,41.6500201,-72.7342163
Oklahoma,US,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,34.9550817,-97.2684063
Hawaii,US,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,21.2160437,-157.975203
Vermont,US,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,44.5990718,-72.5002608
Michigan,US,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,43.6211955,-84.6824346
Kansas,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,38.27312,-98.58218719999999
Missouri,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,38.7604815,-92.5617875
Arkansas,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,35.2048883,-92.4479108
Montana,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,47.3752671,-109.63875790000002
Delaware,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,38.6920451,-75.4013315
Mississippi,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,32.9715645,-89.7348497
Wyoming,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,43.1700264,-107.5685348
North Dakota,US,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,47.6201461,-100.540737
British Columbia,Canada,03/12/2020 00:00,46,1,3,2020-03-12 16:00:00,55.001251,-125.00244099999999
Ontario,Canada,03/12/2020 00:00,42,0,3,2020-03-12 16:00:00,50.000678,-86.000977
Alberta,Canada,03/12/2020 00:00,19,0,0,2020-03-12 16:00:00,55.001251,-115.00213600000001
Quebec,Canada,03/12/2020 00:00,9,0,0,2020-03-12 16:00:00,52.4760892,-71.8258668
New Brunswick,Canada,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,46.500283,-66.75018299999999
,Italy,03/12/2020 00:00,12462,827,1045,2020-03-12 16:00:00,45.6209,9.768892999999998
,Iran,03/12/2020 00:00,9000,354,2959,2020-03-12 16:00:00,32.6475314,54.56435160000001
,South Korea,03/12/2020 00:00,7869,66,333,2020-03-12 16:00:00,35.8713,128.6018
,France,03/12/2020 00:00,2281,48,12,2020-03-12 16:00:00,46.603353999999996,1.8883334999999999
,Spain,03/12/2020 00:00,2277,55,183,2020-03-12 16:00:00,39.3262345,-4.838064900000001
,Germany,03/12/2020 00:00,1966,3,25,2020-03-12 16:00:00,51.0834196,10.4234469
Yokohama,Japan,03/12/2020 00:00,696,7,325,2020-03-12 16:00:00,35.44499099999999,139.636768
,Switzerland,03/12/2020 00:00,652,4,4,2020-03-12 16:00:00,46.7985624,8.231973599999998
,Japan,03/12/2020 00:00,639,16,118,2020-03-12 16:00:00,36.5748441,139.2394179
,Norway,03/12/2020 00:00,629,0,1,2020-03-12 16:00:00,60.5000209,9.099971499999999
,Denmark,03/12/2020 00:00,514,0,1,2020-03-12 16:00:00,55.670249,10.333328300000002
,Netherlands,03/12/2020 00:00,503,5,2,2020-03-12 16:00:00,52.500169799999995,5.7480820999999995
,Sweden,03/12/2020 00:00,500,1,1,2020-03-12 16:00:00,59.67497120000001,14.5208584
,UK,03/12/2020 00:00,456,8,18,2020-03-12 16:00:00,54.70235450000001,-3.2765752999999997
Brussels,Belgium,03/12/2020 00:00,314,3,1,2020-03-12 16:00:00,50.8436709,4.3674367
,Qatar,03/12/2020 00:00,262,0,0,2020-03-12 16:00:00,25.3336984,51.2295295
,Austria,03/12/2020 00:00,246,0,4,2020-03-12 16:00:00,47.2000338,13.199959
,Bahrain,03/12/2020 00:00,195,0,35,2020-03-12 16:00:00,26.155124899999997,50.5344606
,Singapore,03/12/2020 00:00,178,0,96,2020-03-12 16:00:00,1.340863,103.8303918
,Malaysia,03/12/2020 00:00,149,0,26,2020-03-12 16:00:00,4.5693754,102.2656823
Hong Kong,Hong Kong,03/12/2020 00:00,130,3,77,2020-03-12 16:00:00,22.2793278,114.16281310000001
,Greece,03/12/2020 00:00,99,0,0,2020-03-12 16:00:00,38.995368299999996,21.987713199999998
,Israel,03/12/2020 00:00,97,0,4,2020-03-12 16:00:00,31.531311300000002,34.8667654
,Czechia,03/12/2020 00:00,94,0,0,2020-03-12 16:00:00,49.816700299999994,15.4749544
,Iceland,03/12/2020 00:00,85,0,0,2020-03-12 16:00:00,64.9841821,-18.1059013
,United Arab Emirates,03/12/2020 00:00,74,0,17,2020-03-12 16:00:00,24.0002488,53.999482900000004
,Kuwait,03/12/2020 00:00,72,0,3,2020-03-12 16:00:00,29.2733964,47.4979476
,Iraq,03/12/2020 00:00,71,7,15,2020-03-12 16:00:00,33.0955793,44.174977500000004
,San Marino,03/12/2020 00:00,69,2,0,2020-03-12 16:00:00,43.945862299999995,12.458306
,Lebanon,03/12/2020 00:00,68,2,1,2020-03-12 16:00:00,33.875062899999996,35.843409
,Egypt,03/12/2020 00:00,67,1,27,2020-03-12 16:00:00,26.254049300000002,29.2675469
,Finland,03/12/2020 00:00,65,0,1,2020-03-12 16:00:00,63.2467777,25.9209164
,India,03/12/2020 00:00,62,0,4,2020-03-12 16:00:00,22.3511148,78.6677428
,Portugal,03/12/2020 00:00,61,0,0,2020-03-12 16:00:00,40.0332629,-7.889626299999999
,Thailand,03/12/2020 00:00,59,1,34,2020-03-12 16:00:00,14.8971921,100.83273
,Slovenia,03/12/2020 00:00,57,0,0,2020-03-12 16:00:00,45.813311299999995,14.4808369
,Brazil,03/12/2020 00:00,52,0,0,2020-03-12 16:00:00,-10.333333300000001,-53.2
,Philippines,03/12/2020 00:00,49,2,2,2020-03-12 16:00:00,12.750348599999999,122.7312101
Taiwan,Taiwan,03/12/2020 00:00,48,1,17,2020-03-12 16:00:00,23.973937399999997,120.9820179
,Romania,03/12/2020 00:00,47,0,6,2020-03-12 16:00:00,45.98521289999999,24.6859225
,Saudi Arabia,03/12/2020 00:00,45,0,1,2020-03-12 16:00:00,25.62426180000001,42.352832799999995
,Ireland,03/12/2020 00:00,43,1,0,2020-03-12 16:00:00,52.865196,-7.9794599
,Vietnam,03/12/2020 00:00,39,0,16,2020-03-12 16:00:00,13.2904027,108.42651129999999
,Indonesia,03/12/2020 00:00,34,1,2,2020-03-12 16:00:00,-2.4833826,117.89028529999999
,Poland,03/12/2020 00:00,31,0,0,2020-03-12 16:00:00,52.215933,19.134422
,Palestine,03/12/2020 00:00,30,0,0,2020-03-12 16:00:00,31.9469665,35.2738655
,Russia,03/12/2020 00:00,28,0,3,2020-03-12 16:00:00,64.6863136,97.7453061
,Georgia,03/12/2020 00:00,24,0,0,2020-03-12 16:00:00,41.6809707,44.02873820000001
,Chile,03/12/2020 00:00,23,0,0,2020-03-12 16:00:00,-31.7613365,-71.3187697
,Costa Rica,03/12/2020 00:00,22,0,0,2020-03-12 16:00:00,10.2735633,-84.0739102
,Argentina,03/12/2020 00:00,21,1,0,2020-03-12 16:00:00,-34.9964963,-64.9672817
,Algeria,03/12/2020 00:00,20,0,0,2020-03-12 16:00:00,28.000027199999998,2.9999825
,Pakistan,03/12/2020 00:00,20,0,2,2020-03-12 16:00:00,30.3308401,71.247499
,Croatia,03/12/2020 00:00,19,0,0,2020-03-12 16:00:00,45.5643442,17.0118954
,Oman,03/12/2020 00:00,18,0,9,2020-03-12 16:00:00,21.000028699999998,57.00369010000001
,Serbia,03/12/2020 00:00,18,0,0,2020-03-12 16:00:00,44.02432279999999,21.0765743
,Ecuador,03/12/2020 00:00,17,0,0,2020-03-12 16:00:00,-1.3397668,-79.3666965
,Peru,03/12/2020 00:00,17,0,0,2020-03-12 16:00:00,-6.8699697,-75.0458515
,Estonia,03/12/2020 00:00,16,0,0,2020-03-12 16:00:00,58.75237779999999,25.3319078
,Albania,03/12/2020 00:00,15,1,0,2020-03-12 16:00:00,41.000028,19.9999619
,Panama,03/12/2020 00:00,14,1,0,2020-03-12 16:00:00,8.559559,-81.1308434
,Hungary,03/12/2020 00:00,13,0,0,2020-03-12 16:00:00,47.1817585,19.5060937
,South Africa,03/12/2020 00:00,13,0,0,2020-03-12 16:00:00,-28.816623600000003,24.99163900000001
,Mexico,03/12/2020 00:00,12,0,4,2020-03-12 16:00:00,19.4326296,-99.1331785
,Azerbaijan,03/12/2020 00:00,11,0,3,2020-03-12 16:00:00,40.3936294,47.787250799999995
,Brunei,03/12/2020 00:00,11,0,0,2020-03-12 16:00:00,4.4137154999999995,114.5653908
Macau,Macau,03/12/2020 00:00,10,0,10,2020-03-12 16:00:00,22.17576050000001,113.5514142
,Latvia,03/12/2020 00:00,10,0,1,2020-03-12 16:00:00,56.8406494,24.7537645
,Slovakia,03/12/2020 00:00,10,0,0,2020-03-12 16:00:00,48.74115220000001,19.4528646
,Belarus,03/12/2020 00:00,9,0,3,2020-03-12 16:00:00,53.4250605,27.6971358
,Colombia,03/12/2020 00:00,9,0,0,2020-03-12 16:00:00,2.8894433999999998,-73.78389200000002
,Maldives,03/12/2020 00:00,8,0,0,2020-03-12 16:00:00,4.7064352,73.3287853
,Bulgaria,03/12/2020 00:00,7,1,0,2020-03-12 16:00:00,42.6073975,25.4856617
,Afghanistan,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,33.7680065,66.2385139
,Luxembourg,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,49.8158683,6.1296751
,North Macedonia,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,41.617121399999995,21.7168387
,Tunisia,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,33.8439408,9.400138
,Bosnia and Herzegovina,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,44.30534760000001,17.596146700000006
,Malta,03/12/2020 00:00,7,0,0,2020-03-12 16:00:00,35.888599299999996,14.4476911
,Morocco,03/12/2020 00:00,6,1,0,2020-03-12 16:00:00,31.1728205,-7.3362482
,Cyprus,03/12/2020 00:00,6,0,0,2020-03-12 16:00:00,34.982301799999995,33.1451285
,Dominican Republic,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,19.0974031,-70.30280259999999
,New Zealand,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,-41.5000831,172.83440769999999
,French Guiana,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,4.0039882,-52.999998
,Paraguay,03/12/2020 00:00,5,0,0,2020-03-12 16:00:00,-23.3165935,-58.169344499999994
,Senegal,03/12/2020 00:00,4,0,1,2020-03-12 16:00:00,14.475060699999998,-14.452961199999999
,Cambodia,03/12/2020 00:00,3,0,1,2020-03-12 16:00:00,13.5066394,104.869423
,Lithuania,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,55.35000030000001,23.7499997
,Bangladesh,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,24.4768598,90.29322990000001
,Cuba,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,23.0131338,-80.8328748
,Liechtenstein,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,47.1416307,9.553152699999998
,Martinique,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,14.636792699999999,-61.0158269
,Moldova,03/12/2020 00:00,3,0,0,2020-03-12 16:00:00,47.28796079999999,28.5670941
,Nigeria,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,9.6000359,7.999972099999999
,Sri Lanka,03/12/2020 00:00,2,0,1,2020-03-12 16:00:00,7.555494199999999,80.7137847
,Bolivia,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,-17.056869600000002,-64.9912286
,Burkina Faso,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,12.075308300000001,-1.6880313999999998
,Cameroon,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,4.6125522000000005,13.153581099999998
,Channel Islands,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,49.4622912,-2.5812022999999997
,Faeroe Islands,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,62.19850039999999,-6.817412400000001
,Honduras,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,15.2572432,-86.0755145
,Jamaica,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,18.115295800000002,-77.15984549999997
,Saint Martin,03/12/2020 00:00,2,0,0,2020-03-12 16:00:00,18.064818300000002,-63.0491711
,Andorra,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,42.540716700000004,1.5732033
,Armenia,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,40.7696272,44.6736646
,Jordan,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,31.1667049,36.941628
,Monaco,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,43.7384402,7.4242474000000005
,Nepal,03/12/2020 00:00,1,0,1,2020-03-12 16:00:00,28.108392900000002,84.0917139
,Ukraine,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,49.4871968,31.2718321
,Bhutan,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,27.549511,90.5119273
,Ivory Coast,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,7.9897371,-5.5679457999999995
,DRC,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,-4.0324900999999995,22.4574787
,French Polynesia,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,-16.0344249,-146.0490931
,Gibraltar,03/12/2020 00:00,1,0,1,2020-03-12 16:00:00,36.106747,-5.3352772
,Vatican City,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,41.9038149,12.453152699999999
,Mongolia,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,46.825038799999994,103.8499736
,Reunion,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,-21.1309332,55.526577100000004
,St. Barth,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,17.9036287,-62.811568799999996
,Togo,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,8.7800265,1.0199764999999998
,Turkey,03/12/2020 00:00,1,0,0,2020-03-12 16:00:00,38.959759399999996,34.9249653
