Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,Remaining,lat,lon
,Benin,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,9.5293472,2.2584408
,Bermuda,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,32.3018217,-64.7603583
,Bhutan,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,27.549511,90.5119273
,Fiji,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,-18.123969600000002,179.0122737
,Greenland,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,77.61923490000002,-42.8125967
,Guinea,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,10.7226226,-10.7083587
,Haiti,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,19.1399952,-72.35709720000001
,Isle of Man,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,54.2358167,-4.5145987000000005
,Mauritania,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,20.254038199999997,-9.2399263
,Nicaragua,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,12.6090157,-85.29369109999998
,Saint Lucia,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,13.8250489,-60.975035999999996
,Zambia,03/21/2020 22:00,2,0,0,2020-03-22 14:00:00,2,-14.5186239,27.5599164
,Nepal,03/21/2020 22:00,1,0,1,2020-03-22 14:00:00,0,28.108392900000002,84.0917139
,Antigua and Barbuda,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,17.223472100000002,-61.9554608
,Chad,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,15.613413699999999,19.015617199999998
,Djibouti,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,11.8145966,42.8453061
,Eritrea,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,15.950031900000004,37.9999668
,Gambia,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,13.470061999999999,-15.4900464
,Vatican City,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,41.9038149,12.453152699999999
,Montserrat,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,16.7417041,-62.19168440000001
,Niger,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,17.7356214,9.323843199999999
,Papua New Guinea,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,-5.6816069,144.2489081
,St. Vincent Grenadines,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,12.90447,-61.2765569
,Sint Maarten,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,52.755934499999995,4.750547599999999
,Somalia,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,8.3676771,49.083416
,Eswatini,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,-26.562480600000004,31.399131699999998
,Timor-Leste,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,-8.5151979,125.83757560000001
,Uganda,03/21/2020 22:00,1,0,0,2020-03-22 14:00:00,1,1.5333553999999998,32.2166578
