Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Date_last_updated_AEDT,lat,lon
Liaoning,China,02/28/2020 20:00,121,1,93,2020-02-29 12:00:00,40.9739116,122.3263915
Shanxi,China,02/28/2020 20:00,133,0,112,2020-02-29 12:00:00,37.0,112.0
Inner Mongolia,China,02/28/2020 20:00,75,0,46,2020-02-29 12:00:00,43.2443242,114.3251664
Xinjiang,China,02/28/2020 20:00,76,3,52,2020-02-29 12:00:00,41.7574769,87.1673842
Jilin,China,02/28/2020 20:00,93,1,73,2020-02-29 12:00:00,42.9995032,125.9816054
Ningxia,China,02/28/2020 20:00,72,0,68,2020-02-29 12:00:00,37.3095528,105.9608553
Gansu,China,02/28/2020 20:00,91,2,82,2020-02-29 12:00:00,38.0000001,101.9999999
Qinghai,China,02/28/2020 20:00,18,0,18,2020-02-29 12:00:00,35.4070952,95.9521157
Tibet,China,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,31.8943432,87.0781371
,South Korea,02/28/2020 20:00,2337,16,24,2020-02-29 12:00:00,35.8713,128.6018
,Italy,02/28/2020 20:00,889,21,46,2020-02-29 12:00:00,45.6209,9.768893
Yokohama,Japan,02/28/2020 20:00,705,6,10,2020-02-29 12:00:00,35.444991,139.636768
,Iran,02/28/2020 20:00,388,34,73,2020-02-29 12:00:00,32.6475314,54.5643516
,Japan,02/28/2020 20:00,234,5,32,2020-02-29 12:00:00,36.5748441,139.2394179
,Singapore,02/28/2020 20:00,98,0,69,2020-02-29 12:00:00,1.340863,103.8303918
Hong Kong,Hong Kong,02/28/2020 20:00,94,2,30,2020-02-29 12:00:00,22.2793278,114.1628131
,Germany,02/28/2020 20:00,60,0,16,2020-02-29 12:00:00,51.0834196,10.4234469
,France,02/28/2020 20:00,57,2,11,2020-02-29 12:00:00,46.603354,1.8883335
,Kuwait,02/28/2020 20:00,45,0,0,2020-02-29 12:00:00,29.2733964,47.4979476
,Thailand,02/28/2020 20:00,41,0,28,2020-02-29 12:00:00,14.8971921,100.83273
,Bahrain,02/28/2020 20:00,38,0,0,2020-02-29 12:00:00,26.1551249,50.5344606
Taiwan,Taiwan,02/28/2020 20:00,34,1,9,2020-02-29 12:00:00,23.9739374,120.9820179
,Spain,02/28/2020 20:00,33,0,2,2020-02-29 12:00:00,39.3262345,-4.8380649
,Malaysia,02/28/2020 20:00,25,0,20,2020-02-29 12:00:00,4.5693754,102.2656823
,UK,02/28/2020 20:00,20,0,8,2020-02-29 12:00:00,54.7023545,-3.2765753
,United Arab Emirates,02/28/2020 20:00,19,0,5,2020-02-29 12:00:00,24.0002488,53.9994829
,Vietnam,02/28/2020 20:00,16,0,16,2020-02-29 12:00:00,13.2904027,108.4265113
,Switzerland,02/28/2020 20:00,15,0,0,2020-02-29 12:00:00,46.7985624,8.2319736
,Sweden,02/28/2020 20:00,11,0,0,2020-02-29 12:00:00,59.6749712,14.5208584
Macau,Macau,02/28/2020 20:00,10,0,8,2020-02-29 12:00:00,22.1757605,113.5514142
,Iraq,02/28/2020 20:00,8,0,0,2020-02-29 12:00:00,33.0955793,44.1749775
,Israel,02/28/2020 20:00,7,0,1,2020-02-29 12:00:00,31.5313113,34.8667654
,Austria,02/28/2020 20:00,6,0,0,2020-02-29 12:00:00,47.2000338,13.199959
,Norway,02/28/2020 20:00,6,0,0,2020-02-29 12:00:00,60.5000209,9.0999715
,Oman,02/28/2020 20:00,6,0,0,2020-02-29 12:00:00,21.0000287,57.0036901
,Croatia,02/28/2020 20:00,5,0,0,2020-02-29 12:00:00,45.5643442,17.0118954
,Greece,02/28/2020 20:00,4,0,0,2020-02-29 12:00:00,38.9953683,21.9877132
,Lebanon,02/28/2020 20:00,4,0,0,2020-02-29 12:00:00,33.8750629,35.843409
,Philippines,02/28/2020 20:00,3,1,2,2020-02-29 12:00:00,12.7503486,122.7312101
,Finland,02/28/2020 20:00,3,0,1,2020-02-29 12:00:00,63.2467777,25.9209164
,India,02/28/2020 20:00,3,0,3,2020-02-29 12:00:00,22.3511148,78.6677428
,Romania,02/28/2020 20:00,3,0,1,2020-02-29 12:00:00,45.9852129,24.6859225
,Denmark,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,55.670249,10.3333283
,Georgia,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,41.6809707,44.0287382
,Mexico,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,19.4326296,-99.1331785
,Netherlands,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,52.5001698,5.7480821
,Pakistan,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,30.3308401,71.247499
,Russia,02/28/2020 20:00,2,0,2,2020-02-29 12:00:00,64.6863136,97.7453061
,Afghanistan,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,33.7680065,66.2385139
,Algeria,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,28.0000272,2.9999825
,Azerbaijan,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,40.3936294,47.7872508
,Belarus,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,53.4250605,27.6971358
Brussels,Belgium,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,50.8436709,4.3674367
,Brazil,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,-10.3333333,-53.2
,Cambodia,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,13.5066394,104.869423
,Egypt,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,26.2540493,29.2675469
,Estonia,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,58.7523778,25.3319078
,Iceland,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,64.9841821,-18.1059013
,Lithuania,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,55.3500003,23.7499997
,North Macedonia,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,41.6171214,21.7168387
,Monaco,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,43.7384402,7.4242474
,Nepal,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,28.1083929,84.0917139
,New Zealand,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,-41.5000831,172.8344077
,Nigeria,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,9.6000359,7.9999721
,San Marino,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,43.9458623,12.458306
,Sri Lanka,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,7.5554942,80.7137847
British Columbia,Canada,02/28/2020 20:00,7,0,0,2020-02-29 12:00:00,55.001251,-125.002441
Ontario,Canada,02/28/2020 20:00,6,0,3,2020-02-29 12:00:00,50.000678,-86.000977
Quebec,Canada,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,52.4760892,-71.8258668
Massachusetts,US,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,42.3788774,-72.032366
Illinois,US,02/28/2020 20:00,2,0,2,2020-02-29 12:00:00,40.0796606,-89.4337288
Wisconsin,US,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,44.4308975,-89.6884637
WA,US,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,47.2868352,-120.2126139
California,US,02/28/2020 20:00,12,0,2,2020-02-29 12:00:00,36.7014631,-118.7559974
Arizona,US,02/28/2020 20:00,1,0,1,2020-02-29 12:00:00,34.395342,-111.7632755
Texas,US,02/28/2020 20:00,1,0,0,2020-02-29 12:00:00,31.8160381,-99.5120986
Nebraska,US,02/28/2020 20:00,44,0,0,2020-02-29 12:00:00,41.7370229,-99.5873816
Brisbane,Australia,02/28/2020 20:00,9,0,5,2020-02-29 12:00:00,-27.4689682,153.0234991
Sydney,Australia,02/28/2020 20:00,4,0,4,2020-02-29 12:00:00,-33.8548157,151.2164539
Melbourne,Australia,02/28/2020 20:00,7,0,4,2020-02-29 12:00:00,-37.8142176,144.9631608
Adelaide,Australia,02/28/2020 20:00,3,0,2,2020-02-29 12:00:00,-34.9281805,138.5999312
Perth,Australia,02/28/2020 20:00,2,0,0,2020-02-29 12:00:00,-31.9527121,115.8604796
